2289ac48a8a0a0a1,vox\scripted\ping\mcln\vox_mcln_zm_ping_perk_stamin_01.rn75.pc.ge.snd
156871bf54199176,vox\scripted\operators\bakr\vox_bakr_se_kill_first_01.rn75.pc.ge.snd
1c75755e2d01fb27,vox\scripted\mpl\anme\vox_anme_bb_sat_start_00.rn75.pc.ge.snd
2a56c3f07408d181,vox\scripted\mpl\ucm1\vox_ucm1_ss_ctrl_missile_deploy_01.rn75.pc.ge.snd
41ab53286c3aa552,vox\scripted\ping\kngs\vox_kngs_ping_danger_225_00.rn75.pc.ge.snd
5af4058c4ac1e13f,vox\scripted\mpl\ucm2\vox_ucm2_ss_ctrl_missile_kill_3_00.rn75.pc.ge.snd
7c88f626ef7f4b6f,vox\scripted\operators\zyna\vox_zyna_eq_nightingale_threat_00.rn75.pc.ge.snd
4099f6cbd7561e55,vox\scripted\operators\mrs3\vox_mrs3_eq_semtex_threat_00.rn75.pc.ge.snd
150544a9ba3e5631,vox\scripted\mpl\anbo\vox_anbo_vip_vip_exfilled_vip_attacker_01.rn75.pc.ge.snd
ad278c468c5d326,vox\scripted\operators\wrth\vox_wrth_ss_ctrl_missile_use_02.rn75.pc.ge.snd
66943bad6a03d200,vox\scripted\mpl\ahva\vox_ahva_fta_mission_success_01.rn75.pc.ge.snd
6197c3dcec85aec1,vox\scripted\mpl\ulc1\vox_ulc1_ss_lgt_chop_hit_07.rn75.pc.ge.snd
3ebec11eb5d013bd,vox\scripted\operators\park\vox_park_eq_satchel_use_01.rn75.pc.ge.snd
12abb6de3f404aef,vox\scripted\mpl\abnd\vox_abnd_control_taking_b_ofs_02.rn75.pc.ge.snd
4b0b099b154dc29e,vox\scripted\cp_ger_stakeout\vox_cp_stkt_06262_gmc3_hannahwhysosady_72.rn75.pc.ge.snd
281fbcd14a8eda31,vox\scripted\cp_ger_stakeout\vox_cp_stkt_06265_gfc1_isthereanything_16.rn75.pc.ge.snd
2eb1a2d4ec4ff9fa,vox\scripted\mpl\abnd\vox_abnd_kc_start_00.rn75.pc.ge.snd
900f7e47bc55673,vox\scripted\operators\fuze\vox_fuze_se_kill_mult_blind_00.rn75.pc.ge.snd
714ff5614caef64c,vox\scripted\zm_operators\adlr\vox_adlr_zm_revive_revive_response_02.rn75.pc.ge.snd
10925d2c9f2715f9,vox\scripted\zm_operators\fuze\vox_fuze_zm_se_kill_mult_one_shot_02.rn75.pc.ge.snd
5ae20593cfbd43ee,vox\scripted\maxi\vox_maxi_exert_melee_light_07.rn75.pc.ge.snd
21e311416dae4b9e,vox\scripted\mpl\ahva\vox_ahva_war_lost_neutral_02.rn75.pc.ge.snd
74e775589ab8c608,vox\scripted\operators\ptnv\vox_ptnv_objective_captured_01.rn75.pc.ge.snd
7a1b6fa48b14ff5f,vox\scripted\ping\kngt\vox_kngt_zm_ping_item_gun_ray_gun_00.rn75.pc.ge.snd
